Wavenumbers [1/cm],Absorbance
2420.226,-0.000403892
2418.297,-0.000420288
2416.369,-0.000429908
2414.44,-0.000380357
2412.512,-0.000310831
2410.583,-0.000289361
2408.655,-0.000298518
2406.727,-0.000302967
2404.798,-0.000301312
2402.87,-0.000297483
2400.941,-0.000301519
2399.013,-0.000318695
2397.084,-0.000335301
2395.156,-0.000348027
2393.227,-0.000364063
2391.299,-0.000362252
2389.37,-0.000281031
2387.442,-3.72E-05
2385.513,0.000492294
2383.585,0.001457545
2381.656,0.003036192
2379.728,0.005381216
2377.8,0.008399972
2375.871,0.01176773
2373.943,0.01513564
2372.014,0.01827928
2370.086,0.02116698
2368.157,0.02379132
2366.229,0.02603931
2364.3,0.02776958
2362.372,0.02888877
2360.443,0.02927486
2358.515,0.02878976
2356.586,0.02738124
2354.658,0.02488212
2352.729,0.02095072
2350.801,0.01652992
2348.873,0.01437138
2346.944,0.01595552
2345.016,0.01934775
2343.087,0.02149573
2341.159,0.02195725
2339.23,0.02170328
2337.302,0.02117101
2335.373,0.02061378
2333.445,0.02026881
2331.516,0.01999482
2329.588,0.01933968
2327.659,0.01829513
2325.731,0.01732708
2323.802,0.01656676
2321.874,0.01562278
2319.946,0.01419683
2318.017,0.01250328
2316.089,0.01097143
2314.16,0.009729207
2312.232,0.008548846
2310.303,0.007316422
2308.375,0.006113896
2306.446,0.005005965
2304.518,0.004039831
2302.589,0.003276002
2300.661,0.002699894
2298.732,0.00220348
2296.804,0.001771256
2294.875,0.001427262
2292.947,0.001102043
2291.019,0.000742397
2289.09,0.000380483
2287.162,7.57E-05
2285.233,-0.00017366
2283.305,-0.000361528
2281.376,-0.000412478
2279.448,-0.000295
2277.519,-4.61E-05
2275.591,0.000259455
2273.662,0.000464047
2271.734,0.00045122
2269.805,0.000265205
2267.877,-2.18E-05
2265.948,-0.000258731
2264.02,-0.000284859
2262.092,-0.000155857
2260.163,3.03E-05
2258.235,0.00019626
2256.306,0.000145271
2254.378,-0.000207763
2252.449,-0.000525064
2250.521,-0.000410254
2248.592,-1.58E-05
2246.664,7.23E-05
2244.735,-0.000244398
2242.807,-0.000482298
2240.878,-0.000488866
2238.95,-0.000357131
2237.021,-0.000208487
2235.093,-0.000254229
2233.165,-0.000340526
2231.236,-0.000324437
2229.308,-0.000471645
2227.379,-0.000794283
2225.451,-0.000789736
2223.522,-0.000279789
2221.594,5.48E-05
2219.665,-0.000267009
2217.737,-0.000730509
2215.808,-0.000654525
2213.88,-5.07E-05
2211.951,0.000354498
2210.023,0.00010612
2208.094,-0.000290395
2206.166,-0.000413254
2204.238,-0.000600346
2202.309,-0.001044433
2200.381,-0.001183549
2198.452,-0.000948151
2196.524,-0.001176527
2194.595,-0.001909133
2192.667,-0.002350133
2190.738,-0.002027155
2188.81,-0.001218502
2186.881,-0.000849936
2184.953,-0.001229601
2183.024,-0.001607955
2181.096,-0.001238584
2179.167,-0.000347199
2177.239,0.000254819
2175.311,0.000277457
2173.382,-0.000279737
2171.454,-0.001264241
2169.525,-0.002021744
2167.597,-0.002354613
2165.668,-0.002678737
2163.74,-0.002828955
2161.811,-0.002724837
2159.883,-0.002416347
2157.954,-0.00129098
2156.026,0.000234254
2154.097,0.00135647
2152.169,0.001307707
2150.24,0.000230679
2148.312,-0.000235085
2146.384,1.23E-05
2144.455,-2.92E-05
2142.527,-0.000316936
2140.598,-0.00072441
2138.67,-0.001139815
2136.741,-0.001358491
2134.813,-0.001383986
2132.884,-0.001194546
2130.956,-0.000924439
2129.027,-0.000810303
2127.099,-0.000891322
2125.17,-0.000942468
2123.242,-0.000736452
2121.313,-0.000421168
2119.385,-0.000229186
2117.457,-0.000145248
2115.528,-0.000191203
2113.6,-0.000450234
2111.671,-0.000708697
2109.743,-0.000667448
2107.814,-0.000457061
2105.886,-0.000384754
2103.957,-0.000547661
2102.029,-0.000779245
2100.1,-0.000803792
2098.172,-0.000758986
2096.243,-0.000937199
2094.315,-0.001046757
2092.386,-0.000786273
2090.458,-0.000426547
2088.53,-0.000201605
2086.601,-0.000135673
2084.673,-0.000335249
2082.744,-0.000710144
2080.816,-0.000808649
2078.887,-0.00051948
2076.959,-0.000293758
2075.03,-0.00032692
2073.102,-0.00048928
2071.173,-0.000599106
2069.245,-0.000286153
2067.316,0.000267795
2065.388,0.000297817
2063.459,-0.000213248
2061.531,-0.000602931
2059.603,-0.000700272
2057.674,-0.000673031
2055.746,-0.000561104
2053.817,-0.000646978
2051.889,-0.000925937
2049.96,-0.001050166
2048.032,-0.001409737
2046.103,-0.00237557
2044.175,-0.0028431
2042.246,-0.001902793
2040.318,-0.000779038
2038.389,-0.000732059
2036.461,-0.000849264
2034.532,-9.80E-05
2032.604,0.000431552
2030.676,-0.000702546
2028.747,-0.002140096
2026.819,-0.001991185
2024.89,-0.000966335
2022.962,-0.000250142
2021.033,-0.000749683
2019.105,-0.002529548
2017.176,-0.003212857
2015.248,-0.001707288
2013.319,0.00013846
2011.391,0.001237869
2009.462,0.001367428
2007.534,0.000613931
2005.605,0.000330586
2003.677,0.000981176
2001.749,0.001356132
1999.82,0.000847816
1997.892,0.000169483
1995.963,5.37E-05
1994.035,0.000260905
1992.106,3.25E-05
1990.178,-0.000684765
1988.249,-0.00127219
1986.321,-0.001777829
1984.392,-0.002242191
1982.464,-0.001936863
1980.535,-0.000988546
1978.607,-0.000338819
1976.678,-0.000301881
1974.75,-0.00046425
1972.822,-0.000254126
1970.893,0.000104074
1968.965,-0.000119421
1967.036,-0.000709627
1965.108,-0.00080436
1963.179,-4.13E-05
1961.251,0.0007376
1959.322,0.000360741
1957.394,-0.000619062
1955.465,-0.001207712
1953.537,-0.001463299
1951.608,-0.001564161
1949.68,-0.001483783
1947.751,-0.001212823
1945.823,-0.001018763
1943.895,-0.001077538
1941.966,-0.001071908
1940.038,-0.000980127
1938.109,-0.000958638
1936.181,-0.000708439
1934.252,-0.000169106
1932.324,0.000153479
1930.395,9.03E-06
1928.467,-0.000327903
1926.538,-0.000647598
1924.61,-0.000892097
1922.681,-0.000932395
1920.753,-0.000758211
1918.824,-0.000593522
1916.896,-0.000633072
1914.968,-0.000752784
1913.039,-0.000761208
1911.111,-0.000721257
1909.182,-0.000673703
1907.254,-0.000574237
1905.325,-0.000472524
1903.397,-0.000412013
1901.468,-0.000421168
1899.54,-0.000478265
1897.611,-0.000484419
1895.683,-0.000441545
1893.754,-0.00043146
1891.826,-0.000476661
1889.897,-0.000555882
1887.969,-0.00063638
1886.041,-0.000678407
1884.112,-0.00066719
1882.184,-0.000634364
1880.255,-0.000596314
1878.327,-0.000546937
1876.398,-0.000516635
1874.47,-0.000517463
1872.541,-0.00052827
1870.613,-0.000529097
1868.684,-0.000528477
1866.756,-0.000574444
1864.827,-0.000636742
1862.899,-0.000640568
1860.97,-0.000618183
1859.042,-0.000602001
1857.114,-0.000599571
1855.185,-0.000636742
1853.257,-0.000678045
1851.328,-0.000683318
1849.4,-0.000655662
1847.471,-0.000640102
1845.543,-0.000676236
1843.614,-0.000693346
1841.686,-0.000646823
1839.757,-0.000603552
1837.829,-0.000593729
1835.9,-0.000596883
1833.972,-0.000601019
1832.043,-0.000599623
1830.115,-0.000575064
