Wavenumbers [1/cm],absorbance
2399.013,-0.000207815
2397.084,-0.000191617
2395.156,-0.000199794
2393.227,-0.000229651
2391.299,-0.000237517
2389.37,-0.00019141
2387.442,-4.20E-05
2385.513,0.000329446
2383.585,0.001055799
2381.656,0.002229733
2379.728,0.003887063
2377.8,0.005966799
2375.871,0.008310197
2373.943,0.01069862
2372.014,0.01294141
2370.086,0.01496954
2368.157,0.01676341
2366.229,0.01826965
2364.3,0.01944311
2362.372,0.02025438
2360.443,0.02058048
2358.515,0.02028893
2356.586,0.0193343
2354.658,0.01756152
2352.729,0.01475492
2350.801,0.01164782
2348.873,0.01014916
2346.944,0.01125009
2345.016,0.01360651
2343.087,0.01509675
2341.159,0.01539719
2339.23,0.01519201
2337.302,0.01481585
2335.373,0.01445147
2333.445,0.01425912
2331.516,0.01411464
2329.588,0.0136492
2327.659,0.01286731
2325.731,0.01216529
2323.802,0.01164152
2321.874,0.01099442
2319.946,0.01003751
2318.017,0.008892083
2316.089,0.007795789
2314.16,0.006885315
2312.232,0.00604525
2310.303,0.005173326
2308.375,0.00431651
2306.446,0.003534656
2304.518,0.00288732
2302.589,0.002376116
2300.661,0.001932929
2298.732,0.001535367
2296.804,0.001225071
2294.875,0.000998274
2292.947,0.000791174
2291.019,0.000553225
2289.09,0.000292947
2287.162,6.30E-05
2285.233,-6.78E-05
2283.305,-0.00010731
2281.376,-0.000193636
2279.448,-0.000304933
2277.519,-0.000314866
2275.591,-0.000267372
2273.662,-0.000223545
2271.734,-0.000299553
2269.805,-0.000486746
2267.877,-0.00049471
2265.948,-0.000310572
2264.02,-0.000180854
2262.092,-0.000170452
2260.163,-0.000253919
2258.235,-0.000327179
2256.306,-0.000336129
2254.378,-0.000432908
2252.449,-0.000574392
2250.521,-0.000634364
2248.592,-0.000764774
2246.664,-0.000838413
2244.735,-0.000423288
2242.807,0.000250286
2240.878,0.000520231
2238.95,0.000343151
2237.021,-2.17E-06
2235.093,-0.000308296
2233.165,-0.000281341
2231.236,-5.51E-05
2229.308,-0.00014473
2227.379,-0.000499726
2225.451,-0.000795678
2223.522,-0.001085284
2221.594,-0.0012026
2219.665,-0.00085469
2217.737,-0.000183803
2215.808,0.00032398
2213.88,0.000232026
2211.951,-0.000223856
2210.023,-0.00068461
2208.094,-0.001084509
2206.166,-0.001209364
2204.238,-0.00118897
2202.309,-0.001181948
2200.381,-0.000679906
2198.452,9.20E-05
2196.524,0.000315898
2194.595,0.000487473
2192.667,0.001108712
2190.738,0.001248227
2188.81,0.000243604
2186.881,-0.001129333
2184.953,-0.001796441
2183.024,-0.001505504
2181.096,-0.000565706
2179.167,-0.000187736
2177.239,-0.00124607
2175.311,-0.002785284
2173.382,-0.00350214
2171.454,-0.002845003
2169.525,-0.001546725
2167.597,-0.001037822
2165.668,-0.001681967
2163.74,-0.00285601
2161.811,-0.003290706
2159.883,-0.001909082
2157.954,-3.00E-05
2156.026,0.000569217
2154.097,0.000680454
2152.169,0.000439041
2150.24,-0.000478833
2148.312,-0.00109711
2146.384,-0.001031779
2144.455,-0.000840635
2142.527,-0.000610893
2140.598,-0.000319574
2138.67,-0.000356511
2136.741,-0.000909612
2134.813,-0.001447613
2132.884,-0.00144653
2130.956,-0.000962047
2129.027,-0.000323661
2127.099,-1.62E-05
2125.17,-0.000248279
2123.242,-0.000597193
2121.313,-0.000761829
2119.385,-0.000889721
2117.457,-0.000979869
2115.528,-0.000921184
2113.6,-0.000805755
2111.671,-0.00076617
2109.743,-0.000774025
2107.814,-0.00067851
2105.886,-0.000576719
2103.957,-0.000734023
2102.029,-0.00101396
2100.1,-0.001044174
2098.172,-0.000771648
2096.243,-0.000385219
2094.315,-9.72E-05
2092.386,-4.20E-05
2090.458,-0.000104515
2088.53,-9.37E-05
2086.601,1.76E-05
2084.673,0.000116606
2082.744,5.96E-05
2080.816,-7.26E-05
2078.887,-2.98E-05
2076.959,7.81E-05
2075.03,-9.21E-05
2073.102,-0.000484367
2071.173,-0.000788547
2069.245,-0.000963648
2067.316,-0.001173119
2065.388,-0.001257943
2063.459,-0.001048306
2061.531,-0.000831696
2059.603,-0.000724617
2057.674,-0.000673238
2055.746,-0.000666259
2053.817,-0.000666776
2051.889,-0.000866677
2049.96,-0.00098679
2048.032,-0.000466267
2046.103,0.00026448
2044.175,0.000715249
2042.246,0.001225045
2040.318,0.001884491
2038.389,0.002135606
2036.461,0.001528743
2034.532,0.000349213
2032.604,-0.000658971
2030.676,-0.001102222
2028.747,-0.001451535
2026.819,-0.0018747
2024.89,-0.001713476
2022.962,-0.000897212
2021.033,-0.000228513
2019.105,-0.000838362
2017.176,-0.002825252
2015.248,-0.004004369
2013.319,-0.003283667
2011.391,-0.002204488
2009.462,-0.00121494
2007.534,0.000128854
2005.605,0.000417379
2003.677,-0.0010074
2001.749,-0.002194495
1999.82,-0.002126598
1997.892,-0.001783449
1995.963,-0.001732195
1994.035,-0.001577418
1992.106,-0.001129178
1990.178,-0.0008133
1988.249,-0.000919686
1986.321,-0.001275391
1984.392,-0.001297122
1982.464,-0.000167967
1980.535,0.001451883
1978.607,0.001685518
1976.678,0.000379525
1974.75,-0.000956571
1972.822,-0.00197861
1970.893,-0.00249331
1968.965,-0.001490335
1967.036,0.000435543
1965.108,0.001787813
1963.179,0.002112766
1961.251,0.00144352
1959.322,0.000488329
1957.394,0.000116969
1955.465,0.000292273
1953.537,0.000308282
